molregno,n_total,n_select,pref_name,min_value,is_agonist,CHEMICAL_ID,canonical_smiles,tanimoto,tid,organism,component_id,accession,group,orthogonal
1704682,3,2.0,Baculoviral IAP repeat-containing protein 3,2.7,FALSE,CHEMBL3215905,Cl.Cl.CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N2C[C@H]3CCCN3C[C@H]2C(=O)N[C@@H]4CCCc5ccccc45,0.7297297297297297,100952,Homo sapiens,3631,Q13489,1.0,ORTHOGONAL
37223,14,3.0,Beta-1 adrenergic receptor,0.331,FALSE,CHEMBL280822,Cn1cc(nc1c2ccc(OCC(O)CNCCOc3ccc(O)c(c3)C(=O)N)cc2)C(F)(F)F,0.72,50,Homo sapiens,185,P08588,1.0,ORTHOGONAL
308174,17,5.0,Beta-2 adrenergic receptor,0.316,FALSE,CHEMBL1363,COc1ccc(C[C@@H](C)NC[C@H](O)c2ccc(O)c(NC=O)c2)cc1,0.5925925925925926,43,Homo sapiens,213,P07550,1.0,ORTHOGONAL
180891,23,5.0,Beta-3 adrenergic receptor,46.0,FALSE,CHEMBL111201,O[C@@H](CNCCc1ccc(NS(=O)(=O)c2ccc(cc2)c3nc(cs3)c4ccc(cc4)C(F)(F)F)cc1)c5cccnc5,0.6444444444444445,226,Homo sapiens,2091,P13945,1.0,ORTHOGONAL
423763,16,5.0,Beta-secretase 1,3.0,FALSE,CHEMBL401473,CCNc1cc(cc(c1)C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCc3cccc(c3)C(F)(F)F)N4CCCCS4(=O)=O,0.4,12252,Homo sapiens,3139,P56817,1.0,ORTHOGONAL
682973,25,19.0,Bile acid receptor FXR,12.0,FALSE,CHEMBL1209173,CN(Cc1ccc(cc1)C(=O)O)c2ccc(OCc3c(onc3c4c(Cl)cccc4Cl)C5CC5)nc2C(F)(F)F,0.4342105263157895,11180,Homo sapiens,387,Q96RI1,1.0,ORTHOGONAL
1428007,5,2.0,Bombesin receptor subtype-3,1.4,FALSE,CHEMBL2164578,CC(C)(C)c1ccc(cc1)S(=O)(=O)N2Cc3ccc(nc3Nc4cccc(C5CCNCC5)c24)C(F)(F)F,0.6923076923076923,10679,Homo sapiens,2399,P32247,1.0,ORTHOGONAL
382783,27,7.0,Bone morphogenetic protein 1,7.0,FALSE,CHEMBL439012,ONC(=O)C[C@@H](CCCC1CCCCC1)c2onc(n2)C(=O)NS(=O)(=O)c3ccccc3,0.7285714285714285,10144,Homo sapiens,2218,P13497,1.0,ORTHOGONAL
312179,12,2.0,Bradykinin B1 receptor,0.03,FALSE,CHEMBL189123,Clc1ccc(cc1Cl)S(=O)(=O)N2[C@H](CC(=O)NCCc3ccc(cc3)C4=NCCN4)C(=O)Nc5ccccc25,0.6288659793814433,11156,Homo sapiens,2625,P46663,1.0,ORTHOGONAL
1567926,9,6.0,Calcitonin gene-related peptide type 1 receptor,0.023,FALSE,CHEMBL2397415,CN1CCC(CC1)N2CCN(CC2)C(=O)[C@@H](Cc3cc(C)c4[nH]ncc4c3)NC(=O)N5CCC(CC5)C6=Cc7ccccc7NC6=O,0.7037037037037037,19904,Homo sapiens,2116,Q16602,1.0,ORTHOGONAL
498748,21,9.0,Cannabinoid CB1 receptor,12.59,FALSE,CHEMBL476833,Cc1c(nn(c2ccc(Cl)cc2Cl)c1c3ccc(I)cc3)C(=O)NN4CCOCC4,0.3684210526315789,87,Homo sapiens,172,P21554,1.0,ORTHOGONAL
433284,30,9.0,Cannabinoid CB2 receptor,3.4,FALSE,CHEMBL408430,CN1CCCCC1Cn2cc(C(=O)c3cc(ccc3I)[N+](=O)[O-])c4ccccc24,0.5897435897435898,259,Homo sapiens,104,P34972,1.0,ORTHOGONAL
374990,26,2.0,Carbonic anhydrase II,80.0,FALSE,CHEMBL224292,NS(=O)(=O)c1ccc(O)cc1,0.3,15,Homo sapiens,94,P00918,1.0,ORTHOGONAL
1448123,3,2.0,"Carnitine O-palmitoyltransferase 1, liver isoform",65.0,FALSE,CHEMBL2216775,COc1ccc(cc1)c2noc(n2)[C@H]3CCCCN3C(=O)COc4ccccc4,0.7384615384615385,103641,Homo sapiens,4843,P50416,1.0,ORTHOGONAL
391035,4,3.0,Caspase-1,3.0,FALSE,CHEMBL411759,OC1OC(=O)C[C@@H]1NC(=O)CN2CC(=CC[C@H](NC(=O)c3ccc4ccccc4c3)C2=O)CNS(=O)(=O)c5ccccc5,0.6823529411764706,11624,Homo sapiens,3119,P29466,1.0,ORTHOGONAL
355844,11,10.0,Cathepsin K,1.3,FALSE,CHEMBL212879,CC(C)C[C@@H](C(=O)NCC#N)c1cccc(c1)c2cccc(c2)c3csc(n3)N4CCN(CC4)C(C)(C)C,0.7213114754098361,10495,Homo sapiens,1387,P43235,1.0,ORTHOGONAL
360571,9,4.0,Cathepsin S,10.0,FALSE,CHEMBL387191,CCCC[C@@H](C#N)n1cc(nn1)[C@@](C)(NC(=O)c2ccsc2)C3CCCCC3,0.4473684210526316,11534,Homo sapiens,1285,P25774,1.0,ORTHOGONAL
1441344,9,4.0,C-C chemokine receptor type 1,28.0,FALSE,CHEMBL2180528,CC(C)[C@@H](NC(=O)c1ccccc1)C(=O)N2CCC(CC2)c3ccc(Cl)cc3,0.6142857142857143,10547,Homo sapiens,753,P32246,1.0,ORTHOGONAL
217384,19,3.0,C-C chemokine receptor type 2,17.0,FALSE,CHEMBL337246,Cc1ccc(CN2CC[C@H](C2)NC(=O)CNC(=O)c3cccc(c3)C(F)(F)F)c(C)c1,0.6056338028169014,11575,Homo sapiens,2334,P41597,1.0,ORTHOGONAL
1820089,4,2.0,C-C chemokine receptor type 3,16.0,FALSE,CHEMBL3355956,CCc1c(C2CCN(CCCSc3ccc(F)cc3)CC2)c4ccc(F)cc4n1c5ccc(cn5)C(=O)O,0.5362318840579711,10548,Homo sapiens,1794,P51677,1.0,ORTHOGONAL
127106,36,4.0,C-C chemokine receptor type 5,0.01,FALSE,CHEMBL311795,C[C@H](N1CCN(C[C@@H]1C)C2(C)CCN(CC2)C(=O)c3c(C)ncnc3C)c4ccc(cc4)C(F)(F)F,0.5394736842105263,10580,Homo sapiens,256,P51681,1.0,ORTHOGONAL
345659,8,6.0,C-C chemokine receptor type 8,9.0,FALSE,CHEMBL380492,CC(C)(N1CCC(CC1)(C(=O)NC2CCN(Cc3cccc(Oc4ccccc4Cl)c3)CC2)c5ccccc5)C(=O)O,0.5384615384615384,100436,Homo sapiens,2913,P51685,1.0,ORTHOGONAL
1144919,7,4.0,Cholecystokinin A receptor,0.034,FALSE,CHEMBL1773877,Cc1ccc(c(F)c1)c2nc(ncc2c3ccc4OCCOc4c3)C(=O)N5CCN(CC5)c6cc(C(=O)O)c7ccccc7c6,0.4722222222222222,10472,Homo sapiens,216,P32238,1.0,ORTHOGONAL
18589,86,2.0,Coagulation factor III,0.26,FALSE,CHEMBL274993,O=C1\C(=C\c2ccccc2)\CCC/C/1=C\c3ccccc3,0.24074074074074073,11092,Homo sapiens,2400,P13726,1.0,ORTHOGONAL
66501,66,2.0,Corticotropin releasing factor receptor 1,0.84,FALSE,CHEMBL296641,CCCCN(CC)c1nc(C)nc2c1c(C)c(C)n2c3c(C)cc(C)cc3C,0.39436619718309857,124,Homo sapiens,91,P34998,1.0,ORTHOGONAL
1531165,3,3.0,C-X3-C chemokine receptor 1,14.0,FALSE,CHEMBL2349318,CCC[C@H](CO)Nc1nc(S[C@@H](C)c2cccc(c2)C#N)nc3NC(=O)Sc13,0.7272727272727273,100138,Homo sapiens,3159,P49238,1.0,ORTHOGONAL
701437,11,2.0,C-X-C chemokine receptor type 4,0.34,FALSE,CHEMBL1242210,CN(Cc1nc2cccc(N3CCN(C)CC3)n2c1CO)[C@H]4CCCc5cccnc45,0.5666666666666667,10473,Homo sapiens,449,P61073,1.0,ORTHOGONAL
5080,14,7.0,Cyclooxygenase-1,13.0,FALSE,CHEMBL469,OC(=O)C1CCn2c1ccc2C(=O)c3ccccc3,0.26666666666666666,96,Homo sapiens,162,P23219,1.0,ORTHOGONAL
471098,12,3.0,Cyclooxygenase-2,10.0,FALSE,CHEMBL459722,CCCCCCC(Sc1nc(Cl)cc(Nc2ccc3ncccc3c2)n1)C(=O)OCC,0.33783783783783783,126,Homo sapiens,148,P35354,1.0,ORTHOGONAL
54759,7,2.0,Cysteinyl leukotriene receptor 1,0.29,FALSE,CHEMBL288943,CCCCC\C=C/C\C=C/C=C/C=C/[C@@H](SC[C@H](N)C(=O)NCC(=O)O)[C@@H](O)CCCC(=O)O,0.30434782608695654,179,Homo sapiens,89,Q9Y271,1.0,ORTHOGONAL
711641,4,2.0,Cystinyl aminopeptidase,9.3,FALSE,CHEMBL1275682,CC[C@H](C)[C@H](NC(=O)[C@@H](N)C(C)C)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc3ccccc3)C(=O)O,0.581081081081081,11239,Homo sapiens,1029,Q9UIQ6,1.0,ORTHOGONAL
341023,12,4.0,Delta opioid receptor,0.23,FALSE,CHEMBL408832,CCCC[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc1ccccc1)NN[C@@H](Cc2ccccc2)C(=O)NCC(=O)N[C@H](C)C(=O)N[C@@H](Cc3ccc(O)cc3)C(=O)O)C(=O)N[C@H](Cc4cn(C(=O)OC56CC7CC(CC(C7)C5)C6)c8ccccc48)C(=O)O,0.4625,136,Homo sapiens,242,P41143,1.0,ORTHOGONAL
1439753,14,6.0,Diacylglycerol O-acyltransferase 1,10.0,FALSE,CHEMBL2178953,Cc1nc(C)c(nc1C(=O)N)c2ccc(cc2)[C@@H]3CC[C@@H](CC(=O)O)CC3,0.6268656716417911,101414,Homo sapiens,4531,O75907,1.0,ORTHOGONAL
374359,3,2.0,Dihydrofolate reductase,0.034,FALSE,CHEMBL390990,Nc1nc(N)c2nc(CNc3ccc4C(=O)N(Cc4c3)[C@@H](CCC(=O)O)C(=O)O)cnc2n1,0.7123287671232876,6,Homo sapiens,396,P00374,1.0,ORTHOGONAL
1746883,6,5.0,Dipeptidyl peptidase I,1.0,FALSE,CHEMBL3261920,CSc1cc(ccc1C#N)c2ccc(C[C@H](NC(=O)[C@@H]3CCCCN3)C#N)cc2,0.5892857142857143,12396,Homo sapiens,593,P53634,1.0,ORTHOGONAL
123571,29,6.0,Dipeptidyl peptidase IV,1.4,FALSE,CHEMBL77538,O=C(CNCCNc1ccc(cn1)C#N)N2CCC[C@H]2C#N,0.5507246376811594,11140,Homo sapiens,265,P27487,1.0,ORTHOGONAL
33087,36,6.0,Dopamine D1 receptor,5.1,FALSE,CHEMBL24077,Oc1cc2CCNC[C@H](c3ccccc3)c2cc1O,0.6122448979591837,88,Homo sapiens,397,P21728,1.0,ORTHOGONAL
1355074,9,5.0,Dopamine D2 receptor,5.5,FALSE,CHEMBL2059304,O=C1Nc2ccccc2N1C3CCN(CCOc4ccccc4)CC3,0.6666666666666666,72,Homo sapiens,129,P14416,1.0,ORTHOGONAL
95917,51,23.0,Dopamine D3 receptor,1.4,FALSE,CHEMBL300780,Clc1cccc(N2CCN(CCCCNC(=O)c3ccc4c(Cc5ccccc45)c3)CC2)c1Cl,0.4788732394366197,130,Homo sapiens,149,P35462,1.0,ORTHOGONAL
566839,39,3.0,Dopamine D4 receptor,1.2,FALSE,CHEMBL562620,COc1ccccc1N2CCN(Cc3cc4ccccn4n3)CC2,0.6065573770491803,90,Homo sapiens,174,P21917,1.0,ORTHOGONAL
382983,6,3.0,Dopamine transporter,6.1,FALSE,CHEMBL227232,CN1[C@H]2CC[C@@H]1[C@H]([C@H](C2)c3ccc(Cl)cc3)c4ncc(s4)c5ccc(cc5)[N+](=O)[O-],0.27941176470588236,155,Homo sapiens,346,Q01959,1.0,ORTHOGONAL
43524,20,2.0,Dual specificity mitogen-activated protein kinase kinase 1,2.4,FALSE,CHEMBL414139,COc1cc2c(Nc3ccc(Oc4ccccc4)cc3)c(cnc2cc1OCCCN5CCOCC5)C#N,0.45,11409,Homo sapiens,1907,Q02750,1.0,ORTHOGONAL
698445,16,3.0,Dual specificity protein kinase TTK,7.0,FALSE,CHEMBL1236095,CCc1cccc(CC)c1NC(=O)c2nn(C)c3c2CCc4cnc(Nc5ccc(cc5OC(F)(F)F)C(=O)NC6CCN(C)CC6)nc34,0.6551724137931034,30011,Homo sapiens,2302,P33981,1.0,ORTHOGONAL
1841401,4,3.0,Dual specificity tyrosine-phosphorylation-regulated kinase 1B,2.0,FALSE,CHEMBL3421962,CN1CCN(CC1)c2ccc(Nc3cc(ncn3)c4c[nH]c5cnccc45)cc2,0.711864406779661,101014,Homo sapiens,3834,Q9Y463,1.0,ORTHOGONAL
323456,6,3.0,Endothelin-converting enzyme 1,6.9,FALSE,CHEMBL191879,CC(=O)S[C@@H]1C[C@@H](COCc2cc(F)c(F)cc2F)N(C1)C(=O)Oc3cccc4OCCOc34,0.5972222222222222,11192,Homo sapiens,3108,P42892,1.0,ORTHOGONAL
5185,20,5.0,Endothelin receptor ET-A,0.17,FALSE,CHEMBL8981,COc1ccc(cc1)C2(O)OC(=O)C(=C2Cc3cc(OC)c(OC)c(OC)c3)c4ccc5OCOc5c4,0.27380952380952384,249,Homo sapiens,234,P25101,1.0,ORTHOGONAL
272568,18,3.0,Epidermal growth factor receptor erbB1,0.65,FALSE,CHEMBL162622,Brc1cccc(Nc2ncnc3cnc(NCCN4CCOCC4)cc23)c1,0.5283018867924528,9,Homo sapiens,147,P00533,1.0,ORTHOGONAL
784315,23,9.0,Epoxide hydratase,1.7,FALSE,CHEMBL1360431,CC(C)c1ccc(NC(=O)NC2CCCCC2)cc1,0.391304347826087,11727,Homo sapiens,750,P34913,1.0,ORTHOGONAL
1062570,10,3.0,Estradiol 17-beta-dehydrogenase 1,26.0,FALSE,CHEMBL1650645,Oc1cccc(c1)c2ccc3c(c(O)ccc3c2)c4cccnc4,0.3829787234042553,11512,Homo sapiens,1505,P14061,1.0,ORTHOGONAL
590516,3,3.0,Estradiol 17-beta-dehydrogenase 3,30.0,FALSE,CHEMBL592043,Oc1ccc2C(=C(Cc3ccccc3)C(=O)Oc2c1)C(F)(F)F,0.6,11488,Homo sapiens,2553,P37058,1.0,ORTHOGONAL
307088,11,6.0,Estrogen receptor alpha,0.7,FALSE,CHEMBL184202,Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(OCCN5CC6CC6C5)cc4,0.3698630136986301,19,Homo sapiens,410,P03372,1.0,ORTHOGONAL
1626225,5,3.0,Estrogen receptor beta,19.95,FALSE,CHEMBL3134124,C[C@]12CC[C@@H](C[C@H]1C[C@H](O)[C@H]2O)c3ccc(O)cc3,0.4153846153846154,174,Homo sapiens,317,Q92731,1.0,ORTHOGONAL
1834614,9,4.0,Eukaryotic translation initiation factor 2-alpha kinase 3,6.0,FALSE,CHEMBL3407862,CN1N(C(=O)C(=C1c2ccccc2)C(=O)c3ccc(C)c(c3N)c4ccc5nc(C)ccc5c4)c6ccccc6,0.5,102669,Homo sapiens,4551,Q9NZJ5,1.0,ORTHOGONAL
1365931,3,3.0,Fibroblast growth factor receptor 1,2.0,FALSE,CHEMBL2088260,COc1cc(CCc2cc(Nc3ccnc(NCc4cc(C)on4)n3)n[nH]2)cc(OC)c1,0.6164383561643836,10266,Homo sapiens,1966,P11362,1.0,ORTHOGONAL
1142596,12,4.0,Formyl peptide receptor 1,31.62,FALSE,CHEMBL1770297,CCOc1ccc2oc(C(=O)NC(CCSC)c3nc4ccccc4[nH]3)c(C)c2c1,0.5538461538461539,13010,Homo sapiens,1681,P21462,1.0,ORTHOGONAL
1514606,17,9.0,Free fatty acid receptor 1,19.95,FALSE,CHEMBL2315528,OC(=O)CCc1ccc(cc1)C#Cc2ccccc2CC#N,0.37777777777777777,100431,Homo sapiens,2738,O14842,1.0,ORTHOGONAL
81559,18,3.0,GABA-B receptor 1,32.0,FALSE,CHEMBL301742,NC[C@H](CC(=O)O)c1ccc(Cl)cc1,0.37209302325581395,10227,Homo sapiens,404,Q9UBS5,1.0,ORTHOGONAL
451383,6,2.0,GAR transformylase,15.0,FALSE,CHEMBL451818,NC1=NC(=C(CCCC(C(=O)C(F)(F)F)c2ccc(cc2)C(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)N1)N,0.7142857142857143,12291,Homo sapiens,2291,P22102,1.0,ORTHOGONAL
1757742,10,5.0,Ghrelin receptor,12.88,FALSE,CHEMBL3287217,COc1ccc(CC(=O)N2CCC3(CC2)CN(C3)[C@@H]4CCc5cc(ccc45)c6cc(C)ncn6)nc1,0.6619718309859155,11536,Homo sapiens,2933,Q92847,1.0,ORTHOGONAL
99195,15,3.0,Glucagon receptor,21.0,FALSE,CHEMBL62444,CC(C)(C)[C@@H]1CC[C@H](CC1)N(Cc2ccc(cc2)C(=O)NCCC(=O)O)C(=O)Nc3ccc(OC(F)(F)F)cc3,0.5679012345679012,146,Homo sapiens,311,P47871,1.0,ORTHOGONAL
628022,40,21.0,Glucocorticoid receptor,34.0,FALSE,CHEMBL1094208,OC(c1ccc2c(cnn2c3ccc(F)cc3)c1)(c4cccc(Cl)c4Cl)C(F)(F)F,0.1875,25,Homo sapiens,371,P04150,1.0,ORTHOGONAL
1822160,7,5.0,Glucose-dependent insulinotropic receptor,11.0,FALSE,CHEMBL3358006,C[C@@H]1CN(CCN1c2ncc(OCc3ccc(CS(=O)(=O)C)cc3F)cn2)c4onc(n4)C(F)(F)F,0.7159090909090909,101271,Homo sapiens,3962,Q8TDV5,1.0,ORTHOGONAL
267720,6,2.0,Glutamate [NMDA] receptor subunit epsilon 2,47.0,FALSE,CHEMBL159279,FC(F)(F)Oc1ccc(cc1)C(=N)NCc2ccccc2C(F)(F)F,0.4098360655737705,222,Homo sapiens,59,Q13224,1.0,ORTHOGONAL
493693,7,6.0,Glycine transporter 1,70.0,FALSE,CHEMBL526648,CC(=O)c1ccc(N2CCN(CC2)C(=O)c3cc(ccc3N4CCOCC4)S(=O)(=O)C)c(F)c1,0.4146341463414634,11682,Homo sapiens,678,P48067,1.0,ORTHOGONAL
420240,18,2.0,Glycogen synthase kinase-3 beta,5.01,FALSE,CHEMBL253770,O\N=C/1\C(=C/2\C(=O)Nc3ccc(Br)cc23)\Nc4ccccc14,0.4074074074074074,10197,Homo sapiens,3114,P49841,1.0,ORTHOGONAL
1733388,7,2.0,G-protein coupled bile acid receptor 1,15.0,FALSE,CHEMBL3234871,OC(=O)[C@@H]1CC[C@H](CC1)c2ccc(cc2)c3cc(nc(n3)C(F)(F)F)N4CC[C@H]4C(=O)NCCc5ccc(cc5)C#N,0.68,100857,Homo sapiens,3704,Q8TDU6,1.0,ORTHOGONAL
1089241,22,10.0,G-protein coupled receptor 35,42.2,FALSE,CHEMBL1708510,COC(=O)c1cnn(c1\C=N\NC(=S)NC(C)(C)C)c2ccc(F)cc2F,0.375,103700,Homo sapiens,4970,Q9HC97,1.0,ORTHOGONAL
1794501,9,3.0,G-protein coupled receptor 39,0.06,FALSE,CHEMBL3342358,CNc1nc(NCc2ccc(NS(=O)(=O)C)cc2Cl)cc(n1)c3ccccn3,0.03125,107977,Homo sapiens,8263,O43194,1.0,ORTHOGONAL
557248,23,5.0,G protein-coupled receptor 44,2.2,FALSE,CHEMBL561132,CN([C@@H]1CCc2c(CC(=O)O)c3ccccc3n2C1)S(=O)(=O)c4ccc(F)cc4,0.4069767441860465,20174,Homo sapiens,3380,Q9Y5Y4,1.0,ORTHOGONAL
1619429,19,10.0,Hepatocyte growth factor receptor,1.15,FALSE,CHEMBL3116440,COc1cc2c(Oc3ccc(N\C=C\4/C(=O)NC(=O)N(C4=O)c5ccc(C)cc5)cc3F)ccnc2cc1OCCCN6CCCC6,0.4772727272727273,11451,Homo sapiens,2033,P08581,1.0,ORTHOGONAL
111185,23,3.0,Histamine H1 receptor,5.89,FALSE,CHEMBL1000,OC(=O)COCCN1CCN(CC1)C(c2ccccc2)c3ccc(Cl)cc3,0.45714285714285713,127,Homo sapiens,121,P35367,1.0,ORTHOGONAL
299508,42,38.0,Histamine H3 receptor,0.27,FALSE,CHEMBL555146,C[C@@H]1CCCN1CCc2oc3ccc(cc3c2)C(=O)c4ccc(F)cc4,0.6612903225806451,10280,Homo sapiens,2467,Q9Y5N1,1.0,ORTHOGONAL
617531,16,7.0,Histamine H4 receptor,37.15,FALSE,CHEMBL1078642,N#C\N=C(\NCCCCc1c[nH]cn1)/NCCSc2ccccc2,0.38461538461538464,11290,Homo sapiens,2075,Q9H3N8,1.0,ORTHOGONAL
1791440,10,2.0,Histone deacetylase 1,43.0,FALSE,CHEMBL3335307,ONC(=O)CCCCc1ccn(Cc2ccc3ccccc3c2)n1,0.3780487804878049,12697,Homo sapiens,107,Q13547,1.0,ORTHOGONAL
1604239,6,4.0,Histone deacetylase 2,3.5,FALSE,CHEMBL3086768,ONC(=O)CCCC(=O)NCCc1ccccc1,0.16071428571428573,11206,Homo sapiens,257,Q92769,1.0,ORTHOGONAL
1747698,32,10.0,Histone deacetylase 6,5.2,FALSE,CHEMBL3262727,ONC(=O)\C=C\c1cccc(c1)S(=O)(=O)n2ccc3cccnc23,0.48717948717948717,11307,Homo sapiens,178,Q9UBN7,1.0,ORTHOGONAL
178796,18,6.0,HMG-CoA reductase,5.59,FALSE,CHEMBL1144,CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@@H]12,0.28735632183908044,24,Homo sapiens,312,P04035,1.0,ORTHOGONAL
403315,6,2.0,Hydroxycarboxylic acid receptor 2,1.0,FALSE,CHEMBL236162,OC(=O)c1ccccc1NC(=O)CCc2cnc(s2)c3ccc(O)cc3Cl,0.7230769230769231,100579,Homo sapiens,2103,Q8TDS4,1.0,ORTHOGONAL
1421580,5,3.0,"Indoleamine 2,3-dioxygenase",71.0,FALSE,CHEMBL2148074,Oc1ccc(Cl)cc1c2c[nH]nn2,0.5454545454545454,100643,Homo sapiens,3003,P14902,1.0,ORTHOGONAL
520257,18,11.0,Inhibitor of nuclear factor kappa B kinase beta subunit,15.0,FALSE,CHEMBL520308,CN(CCO)S(=O)(=O)c1ccc(cc1)c2ccnc3[nH]c(C)cc23,0.5301204819277109,10752,Homo sapiens,321,O14920,1.0,ORTHOGONAL
495368,6,3.0,Insulin-like growth factor I receptor,4.0,FALSE,CHEMBL516816,COc1ccc(cc1Nc2nc(Nc3cccc(F)c3C(=O)N)c4cc[nH]c4n2)N5CCN(CC5)C(C)C,0.44155844155844154,234,Homo sapiens,281,P08069,1.0,ORTHOGONAL
364904,7,4.0,Interleukin-8 receptor B,5.4,FALSE,CHEMBL216602,C[C@@H](NC1=C(Nc2cccc(C(=O)N(C)C)c2O)C(=O)C1=O)c3oc(C)cc3,0.35555555555555557,10773,Homo sapiens,775,P25025,1.0,ORTHOGONAL
1441456,14,8.0,Kappa opioid receptor,0.49,FALSE,CHEMBL2180639,Oc1cccc(CCN(CCc2ccccc2)CC3CCC3)c1,0.3728813559322034,137,Homo sapiens,177,P41145,1.0,ORTHOGONAL
385659,48,8.0,Kinesin-like protein 1,2.3,FALSE,CHEMBL228814,CC(C)[C@@H](N(CCCN)C(=O)c1ccc(C)cc1)C2=Nc3cc(Cl)ccc3C(=O)N2Cc4ccccc4,0.2608695652173913,100166,Homo sapiens,2897,P52732,1.0,ORTHOGONAL
1621445,6,3.0,Leucine-rich repeat serine/threonine-protein kinase 2,2.0,FALSE,CHEMBL3122117,CNc1nc(Nc2cnn([C@H]3CCN(C[C@@H]3F)C4COC4)c2Cl)ncc1C(F)(F)F,0.6756756756756757,103154,Homo sapiens,3994,Q5S007,1.0,ORTHOGONAL
1171697,3,3.0,Low affinity sodium-glucose cotransporter,11.0,FALSE,CHEMBL1819489,OC[C@H]1C[C@@H](Oc2ccccc2Cc3ccc(cc3)C4CC4)[C@H](O)[C@@H](O)[C@@H]1O,0.6078431372549019,104139,Homo sapiens,5427,Q9NY91,1.0,ORTHOGONAL
443686,5,2.0,LXR-alpha,30.0,FALSE,CHEMBL486808,C[C@H](CCC=C(C)C)[C@H]1C[C@H](O)[C@@]2(C)C3=CC[C@H]4C(C)(C)[C@@H](O)CC[C@]4(C)C3=CC[C@]12C,0.22784810126582278,11269,Homo sapiens,1138,Q13133,1.0,ORTHOGONAL
1626478,3,2.0,Lysine-specific histone demethylase 1,20.0,FALSE,CHEMBL3134375,COc1ncccc1CNC2CC2c3ccccc3,0.30952380952380953,102439,Homo sapiens,4701,O60341,1.0,ORTHOGONAL
1603436,4,2.0,Macrophage colony stimulating factor  receptor ,0.6,FALSE,CHEMBL3085973,COCCNCC(C)(C)c1ccc(NC(=O)c2nc(c[nH]2)C#N)c(c1)C3=CCC(C)(C)CC3,0.4367816091954023,12840,Homo sapiens,145,P07333,1.0,ORTHOGONAL
1038006,8,3.0,MAP kinase-activated protein kinase 2,10.0,FALSE,CHEMBL1614995,COCCOc1cncc(c1)c2cc3c(ccc4c5C(=O)NCCc5[nH]c34)cn2,0.41333333333333333,11082,Homo sapiens,549,P49137,1.0,ORTHOGONAL
250364,6,2.0,MAP kinase ERK2,6.0,FALSE,CHEMBL359106,NC1=N\C(=C\2/CCNC(=O)c3[nH]c(Br)cc23)\C(=O)N1,0.4647887323943662,11638,Homo sapiens,40,P28482,1.0,ORTHOGONAL
717165,48,41.0,MAP kinase p38 alpha,2.0,FALSE,CHEMBL1290746,Cc1ccc(cc1NC(=O)c2cnn(c2N)c3ccccc3F)C(=O)Nc4ccon4,0.4444444444444444,10188,Homo sapiens,2937,Q16539,1.0,ORTHOGONAL
363212,18,2.0,Melanin-concentrating hormone receptor 1,1.0,FALSE,CHEMBL214585,Fc1ccc2OC(=CC(=O)c2c1)C(=O)NC3CCN(CC3)C4CCc5cc6OCOc6cc45,0.5125,19905,Homo sapiens,3511,Q99705,1.0,ORTHOGONAL
75231,20,6.0,Melanocortin receptor 4,0.93,FALSE,CHEMBL264190,CC(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@H](Cc2ccccc2)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(=O)N,0.48,10142,Homo sapiens,1215,P32245,1.0,ORTHOGONAL
364011,10,4.0,Melanocortin receptor 5,0.1,FALSE,CHEMBL220018,NC(=N)NCCC[C@H](NC(=O)CCc1c[nH]c2ccccc12)C(=O)N3C[C@@H]4CCCN4C[C@@H]3Cc5ccccc5,0.6666666666666666,11006,Homo sapiens,2925,P33032,1.0,ORTHOGONAL
13784,4,4.0,Melatonin receptor 1A,2.05,FALSE,CHEMBL14514,CC(=O)NCCc1cccc2ccc(OCCOc3ccc4cccc(CCNC(=O)C)c4c3)cc12,0.7192982456140351,11084,Homo sapiens,268,P48039,1.0,ORTHOGONAL
491185,7,3.0,Melatonin receptor 1B,0.36,FALSE,CHEMBL476131,COc1ccc2cc(cc(CCNC(=O)C)c2c1)c3cccc(CO)c3,0.53125,11085,Homo sapiens,269,P49286,1.0,ORTHOGONAL
1150547,7,2.0,Metabotropic glutamate receptor 1,6.7,FALSE,CHEMBL1783876,COc1ccc(cc1)N2C=Nc3c(sc4nccc(NCC#C)c34)C2=O,0.4714285714285714,11279,Homo sapiens,2089,Q13255,1.0,ORTHOGONAL
1427980,26,8.0,Metabotropic glutamate receptor 5,13.4,FALSE,CHEMBL2164552,Fc1cc(cc(c1)c2onc(n2)c3ccc(cn3)C#N)C#N,0.5,11280,Homo sapiens,1549,P41594,1.0,ORTHOGONAL
